guess,av_score
poohs,1.7913606911447084
pooja,1.7667386609071274
pooka,1.888120950323974
pooks,1.7382289416846652
pools,2.023326133909287
poons,1.9982721382289417
poops,1.7961123110151187
poopy,1.9926565874730022
poori,2.0872570194384448
poort,2.3049676025917925
poots,2.0116630669546436
poove,2.231965442764579
poovy,1.9041036717062636
popes,2.0323974082073435
poppa,1.644060475161987
popsy,1.912742980561555
porae,2.6622030237580994
poral,2.2544276457883368
pored,2.2989200863930885
porer,2.581857451403888
pores,2.3352051835853134
porge,2.323974082073434
porgy,1.9961123110151189
porin,2.0721382289416845
porks,1.7390928725701944
porky,1.9356371490280777
porno,2.041900647948164
porns,1.9991360691144708
porny,2.195680345572354
porta,2.1624190064794817
ports,2.012526997840173
porty,2.209071274298056
posed,2.1326133909287255
poses,2.1688984881209503
posey,2.365442764578834
posho,1.668682505399568
posts,1.84622030237581
potae,2.5438444924406047
potch,1.7965442764578834
poted,2.180561555075594
potes,2.2168466522678187
potin,1.9537796976241901
potoo,1.933477321814255
potsy,2.09719222462203
potto,1.9369330453563716
potts,1.8941684665226781
potty,2.0907127429805614
pouff,1.375377969762419
poufs,1.5615550755939525
pouke,2.1010799136069114
pouks,1.5766738660907127
poule,2.3861771058315333
poulp,1.7615550755939524
poult,2.070410367170626
poupe,2.158963282937365
poupt,1.843196544276458
pours,1.9347732181425485
pouts,1.850107991360691
powan,1.7935205183585312
powin,1.676025917926566
pownd,1.5667386609071274
powns,1.603023758099352
powny,1.7995680345572354
powre,2.2254859611231104
poxed,1.8228941684665227
poxes,1.8591792656587474
poynt,1.9105831533477322
poyou,1.6120950323974081
poyse,2.24622030237581
pozzy,1.3555075593952484
praam,2.2207343412526996
prads,2.039740820734341
prahu,1.9084233261339092
prams,2.0077753779697622
prana,2.365010799136069
prang,2.08207343412527
praos,2.2250539956803457
prase,2.7593952483801294
prate,2.752915766738661
prats,2.2285097192224623
pratt,2.4371490280777537
praty,2.4250539956803454
praus,2.088552915766739
prays,2.003023758099352
predy,2.187473002159827
preed,2.4660907127429805
prees,2.5023758099352054
preif,2.0012958963282936
prems,1.958963282937365
premy,2.1555075593952484
prent,2.3749460043196544
preon,2.2280777537796976
preop,2.076025917926566
preps,1.9641468682505399
presa,2.3360691144708423
prese,2.710583153347732
prest,2.394816414686825
preve,2.4
prexy,1.986609071274298
preys,1.9542116630669546
prial,2.321814254859611
pricy,2.193088552915767
prief,2.216414686825054
prier,2.649244060475162
pries,2.4025917926565876
prigs,1.8669546436285098
prill,2.208207343412527
prima,2.0090712742980563
primi,1.850107991360691
primp,1.758963282937365
prims,1.8591792656587474
primy,2.0557235421166307
prink,1.9533477321814254
prion,2.12829373650108
prise,2.6107991360691143
priss,2.086393088552916
proas,2.1974082073434125
probs,1.8
prods,1.8833693304535637
proem,2.2617710583153348
profs,1.783585313174946
progs,1.8591792656587474
proin,2.1317494600431965
proke,2.323110151187905
prole,2.608207343412527
proll,2.2004319654427644
promo,1.8941684665226781
proms,1.851403887688985
pronk,1.945572354211663
props,1.8565874730021599
prore,2.681209503239741
proso,2.1213822894168466
pross,2.078617710583153
prost,2.287257019438445
prosy,2.2751619870410367
proto,2.114902807775378
proul,2.0488120950323974
prows,1.7693304535637149
proyn,1.898488120950324
prunt,2.1058315334773217
pruta,2.060475161987041
pryer,2.3451403887688986
pryse,2.306695464362851
pseud,1.6920086393088554
pshaw,1.3563714902807775
psion,1.8168466522678186
psoae,2.41036717062635
psoai,1.876889848812095
psoas,1.8859611231101512
psora,1.9952483801295897
psych,1.3667386609071275
psyop,1.3606911447084233
pubco,1.460475161987041
pubes,1.823758099352052
pubis,1.508855291576674
pucan,1.7555075593952483
pucer,2.147732181425486
puces,1.9010799136069114
pucka,1.4548596112311014
pucks,1.3049676025917927
puddy,1.5688984881209502
pudge,1.8725701943844493
pudic,1.491144708423326
pudor,1.8043196544276459
pudsy,1.76414686825054
pudus,1.4211663066954643
puers,2.0302375809935205
puffa,1.3088552915766738
puffs,1.158963282937365
puggy,1.5075593952483801
pugil,1.6483801295896328
puhas,1.6332613390928725
pujah,1.4617710583153347
pujas,1.4760259179265658
pukas,1.5593952483801297
puked,1.7205183585313175
puker,2.0034557235421167
pukes,1.7568034557235421
pukey,1.9533477321814254
pukka,1.3105831533477321
pukus,1.2941684665226783
pulao,1.881209503239741
pulas,1.8384449244060475
puled,1.9995680345572355
puler,2.2825053995680347
pules,2.03585313174946
pulik,1.6077753779697623
pulis,1.720950323974082
pulka,1.5896328293736501
pulks,1.4397408207343412
pulli,1.7157667386609072
pulls,1.7248380129589633
pully,1.9213822894168466
pulmo,1.535205183585313
pulps,1.4976241900647949
pulus,1.573218142548596
pumas,1.6431965442764578
pumie,2.050107991360691
pumps,1.3023758099352052
punas,1.819438444924406
punce,2.135205183585313
punga,1.6311015118790497
pungs,1.4812095032397408
punji,1.290280777537797
punka,1.5706263498920086
punks,1.4207343412526998
punky,1.6172786177105831
punny,1.8773218142548596
punto,1.7369330453563714
punts,1.6941684665226782
punty,1.8907127429805615
pupae,2.185745140388769
pupas,1.6613390928725702
pupus,1.3961123110151188
purda,1.8
pured,2.125269978401728
pures,2.1615550755939523
purin,1.898488120950324
puris,1.8466522678185746
purls,1.8505399568034557
purpy,1.8198704103671706
purrs,1.9235421166306697
pursy,2.041900647948164
purty,2.0354211663066955
puses,1.9952483801295897
pusle,2.2086393088552914
pussy,1.8755939524838012
putid,1.6920086393088554
puton,1.7688984881209504
putti,1.7114470842332614
putto,1.7632829373650107
putts,1.7205183585313175
puzel,1.8004319654427645
pwned,1.7442764578833694
pyats,1.8362850971922247
pyets,1.7874730021598273
pygal,1.6077753779697623
pyins,1.6742980561555076
pylon,1.6034557235421167
pyned,1.822462203023758
pynes,1.8587473002159827
pyoid,1.651403887688985
pyots,1.679913606911447
pyral,1.9226781857451405
pyran,1.8578833693304535
pyres,2.0034557235421167
pyrex,1.72829373650108
pyric,1.6107991360691145
pyros,1.6773218142548596
pyxed,1.491144708423326
pyxes,1.5274298056155509
pyxie,1.7369330453563714
pyxis,1.2125269978401727
pzazz,0.9978401727861771
qadis,1.6263498920086392
qaids,1.7144708423326134
qajaq,1.2479481641468682
qanat,2.0855291576673864
qapik,1.488120950323974
qibla,1.5187904967602592
qophs,1.2496760259179265
qorma,1.7019438444924406
quads,1.5658747300215983
quaff,1.2799136069114472
quags,1.541684665226782
quair,2.0090712742980563
quais,1.7624190064794816
quaky,1.6777537796976243
quale,2.2907127429805616
quant,1.9498920086393088
quare,2.3637149028077755
quass,1.761123110151188
quate,2.279049676025918
quats,1.7546436285097193
quayd,1.4928725701943844
quays,1.529157667386609
qubit,1.4777537796976241
quean,1.8829373650107992
queme,2.0095032397408206
quena,1.8423326133909288
quern,1.8423326133909288
queyn,1.5321814254859611
queys,1.4803455723542116
quich,1.5084233261339093
quids,1.4172786177105832
quiff,1.131317494600432
quims,1.3853131749460044
quina,1.742548596112311
quine,2.117062634989201
quino,1.6354211663066955
quins,1.592656587473002
quint,1.8012958963282937
quipo,1.4332613390928726
quips,1.3904967602591793
quipu,1.2907127429805616
quire,2.2151187904967604
quirt,1.899352051835853
quist,1.8211663066954644
quits,1.606047516198704
quoad,1.6872570194384449
quods,1.4095032397408207
quoif,1.4198704103671707
quoin,1.6578833693304535
quoit,1.8146868250539956
quoll,1.7265658747300217
quonk,1.47170626349892
quops,1.3827213822894169
qursh,1.5913606911447085
quyte,1.8263498920086394
rabat,2.3123110151187904
rabic,1.9084233261339092
rabis,1.9861771058315334
raced,2.3421166306695462
races,2.378401727861771
rache,2.359827213822894
racks,1.7822894168466523
racon,2.1041036717062633
radge,2.349892008639309
radix,1.7710583153347732
radon,2.0868250539956805
raffs,1.6362850971922247
rafts,1.9248380129589633
ragas,2.1265658747300216
ragde,2.3369330453563717
raged,2.2876889848812096
ragee,2.848380129589633
rager,2.5706263498920086
rages,2.323974082073434
ragga,1.9382289416846652
raggs,1.7883369330453565
raggy,1.9848812095032398
ragis,2.0090712742980563
ragus,1.8613390928725702
rahed,2.27170626349892
rahui,1.8362850971922247
raias,2.448380129589633
raids,2.134341252699784
raiks,2.0496760259179267
raile,2.859179265658747
rails,2.3347732181425487
raine,2.8341252699784016
rains,2.309719222462203
raird,2.3714902807775378
raita,2.473002159827214
raits,2.323110151187905
rajas,1.9533477321814254
rajes,2.150755939524838
raked,2.197840172786177
rakee,2.7585313174946005
raker,2.480777537796976
rakes,2.2341252699784016
rakia,2.0691144708423326
rakis,1.9192224622030238
rakus,1.771490280777538
rales,2.5131749460043196
ramal,2.237149028077754
ramee,2.8423326133909286
ramet,2.5265658747300215
ramie,2.527429805615551
ramin,2.0548596112311017
ramis,2.003023758099352
rammy,1.9710583153347732
ramps,1.7796976241900648
ramus,1.855291576673866
ranas,2.2967602591792655
rance,2.6125269978401726
rands,1.9827213822894167
ranee,3.018574514038877
ranga,2.1084233261339094
rangi,1.9494600431965443
rangs,1.9585313174946004
rangy,2.1550755939524837
ranid,2.1429805615550754
ranis,2.1792656587473003
ranke,2.422462203023758
ranks,1.8980561555075595
rants,2.1714902807775376
raped,2.299784017278618
raper,2.582721382289417
rapes,2.3360691144708423
raphe,2.3174946004319654
rappe,2.3222462203023757
rared,2.6025917926565874
raree,3.1632829373650106
rares,2.638876889848812
rarks,2.0427645788336934
rased,2.4362850971922247
raser,2.7192224622030237
rases,2.472570194384449
rasps,1.934341252699784
rasse,2.6807775377969763
rasta,2.299784017278618
ratal,2.4397408207343414
ratan,2.3749460043196544
ratas,2.323110151187905
ratch,2.1002159827213824
rated,2.4842332613390927
ratel,2.637149028077754
rater,2.767170626349892
rates,2.5205183585313176
ratha,2.127429805615551
rathe,2.5019438444924407
raths,1.977537796976242
ratoo,2.237149028077754
ratos,2.1943844492440605
ratus,2.0578833693304537
rauns,2.140388768898488
raupo,1.9809935205183586
raved,2.2069114470842335
ravel,2.359827213822894
raver,2.4898488120950324
raves,2.243196544276458
ravey,2.4397408207343414
ravin,1.9801295896328295
rawer,2.4894168466522677
rawin,1.9796976241900648
rawly,2.12829373650108
rawns,1.9066954643628509
raxed,2.1265658747300216
raxes,2.1628509719222464
rayah,2.130021598272138
rayas,2.1442764578833695
rayed,2.305399568034557
rayle,2.5550755939524836
rayne,2.530021598272138
razed,2.1248380129589632
razee,2.6855291576673865
razer,2.4077753779697626
razes,2.161123110151188
razoo,1.8777537796976242
readd,2.25658747300216
reads,2.2928725701943846
reais,2.4894168466522677
reaks,2.208207343412527
realo,2.5360691144708425
reals,2.493304535637149
reame,2.7853131749460043
reams,2.260907127429806
reamy,2.457451403887689
reans,2.4682505399568035
reaps,2.2660907127429804
rears,2.566306695464363
reast,2.696760259179266
reata,2.631533477321814
reate,3.006047516198704
reave,2.7019438444924404
rebbe,2.2406047516198706
rebec,2.2332613390928726
rebid,1.9598272138228943
rebit,2.2047516198704105
rebop,1.8846652267818575
rebuy,2.044924406047516
recal,2.30755939524838
recce,2.506695464362851
recco,2.0250539956803455
reccy,2.1788336933045356
recit,2.28207343412527
recks,1.7922246220302376
recon,2.1140388768898486
recta,2.2155507559395247
recti,2.05658747300216
recto,2.1084233261339094
redan,2.2254859611231104
redds,1.8596112311015118
reddy,2.0561555075593954
reded,2.3347732181425487
redes,2.371058315334773
redia,2.206047516198704
redid,2.0198704103671705
redip,1.955939524838013
redly,2.25658747300216
redon,2.096760259179266
redos,2.044924406047516
redox,1.7697624190064796
redry,2.3295896328293737
redub,1.7352051835853133
redux,1.6332613390928725
redye,2.347300215982721
reech,2.3352051835853134
reede,2.7684665226781857
reeds,2.2440604751619873
reefs,2.1442764578833695
reefy,2.3408207343412526
reeks,2.1593952483801298
reeky,2.355939524838013
reels,2.4444924406047517
reens,2.419438444924406
reest,2.647948164146868
reeve,2.653131749460043
refed,2.2211663066954643
refel,2.3740820734341255
reffo,1.6889848812095032
refis,1.942548596112311
refix,1.6673866090712743
refly,2.1429805615550754
refry,2.2159827213822894
regar,2.3831533477321813
reges,2.3339092872570193
reggo,1.841036717062635
regie,2.54341252699784
regma,1.9403887688984882
regna,2.147732181425486
regos,2.0077753779697622
regur,2.11792656587473
rehem,2.18488120950324
reifs,2.0444924406047518
reify,2.241036717062635
reiki,2.0505399568034557
reiks,2.059611231101512
reink,2.206479481641469
reins,2.3196544276457884
reird,2.381425485961123
reist,2.5481641468682503
reive,2.5533477321814253
rejig,1.712742980561555
rejon,1.8863930885529159
reked,2.2077753779697624
rekes,2.2440604751619873
rekey,2.4406047516198703
relet,2.7317494600431966
relie,2.7326133909287256
relit,2.4168466522678185
rello,2.2548596112311015
reman,2.1822894168466522
remap,2.0302375809935205
remen,2.3796976241900647
remet,2.5365010799136067
remex,2.0526997840172787
remix,1.7377969762419005
renay,2.5032397408207343
rends,1.9926565874730022
reney,2.7006479481641468
renga,2.1183585313174946
renig,2.0561555075593954
renin,2.241036717062635
renne,2.69244060475162
renos,2.1779697624190066
rente,2.7058315334773217
rents,2.1814254859611233
reoil,2.4496760259179267
reorg,2.276889848812095
repeg,2.2129589632829374
repin,2.082937365010799
repla,2.18488120950324
repos,2.0198704103671705
repot,2.2285097192224623
repps,1.8077753779697625
repro,2.150755939524838
reran,2.5032397408207343
rerig,2.200863930885529
resat,2.4937365010799137
resaw,2.0855291576673864
resay,2.4816414686825055
resee,3.0069114470842333
reses,2.4825053995680344
resew,2.2829373650107994
resid,2.131317494600432
resit,2.376241900647948
resod,2.120086393088553
resow,1.956803455723542
resto,2.2025917926565874
rests,2.159827213822894
resty,2.3563714902807775
resus,2.0198704103671705
retag,2.2
retax,2.0578833693304537
retem,2.3974082073434126
retia,2.365442764578834
retie,2.7399568034557236
retox,1.929157667386609
revet,2.461771058315335
revie,2.462634989200864
rewan,2.1071274298056157
rewax,1.7801295896328293
rewed,2.216414686825054
rewet,2.4613390928725702
rewin,1.98963282937365
rewon,1.9784017278617712
rewth,1.9157667386609072
rexes,2.1727861771058317
rezes,2.1710583153347733
rheas,2.1809935205183586
rheme,2.3593952483801295
rheum,1.7827213822894168
rhies,2.2786177105831533
rhime,2.2596112311015117
rhine,2.46695464362851
rhody,1.955939524838013
rhomb,1.5542116630669547
rhone,2.4591792656587472
rhumb,1.3926565874730021
rhyne,2.1628509719222464
rhyta,1.8017278617710584
riads,2.0816414686825055
rials,2.28207343412527
riant,2.465658747300216
riata,2.420302375809935
ribas,1.9023758099352053
ribby,1.701511879049676
ribes,2.0997840172786177
riced,2.140820734341253
ricer,2.4237580993520518
rices,2.1771058315334773
ricey,2.373650107991361
richt,1.8427645788336933
ricin,1.9140388768898489
ricks,1.5809935205183585
rides,2.159827213822894
ridgy,1.8207343412526997
ridic,1.767170626349892
riels,2.2332613390928726
riems,2.000863930885529
rieve,2.441900647948164
rifer,2.2928725701943846
riffs,1.434989200863931
rifte,2.247948164146868
rifts,1.7235421166306695
rifty,1.920086393088553
riggs,1.5870410367170626
rigol,1.9131749460043197
riled,2.2755939524838014
riles,2.3118790496760258
riley,2.5084233261339093
rille,2.525269978401728
rills,2.000863930885529
rimae,2.4436285097192223
rimed,2.0803455723542115
rimer,2.363282937365011
rimes,2.1166306695464363
rimus,1.6539956803455724
rinds,1.7814254859611232
rindy,1.9779697624190065
rines,2.2928725701943846
rings,1.7572354211663066
rinks,1.6967602591792657
rioja,1.8691144708423326
riots,2.1140388768898486
riped,2.098488120950324
ripes,2.1347732181425485
ripps,1.5965442764578834
rises,2.2712742980561553
rishi,1.7192224622030237
risks,1.6751619870410368
risps,1.7330453563714903
risus,1.8086393088552917
rites,2.3192224622030237
ritts,1.9965442764578833
ritzy,1.817278617710583
rivas,1.8444924406047516
rived,2.0056155507559397
rivel,2.1585313174946004
riven,2.093736501079914
rives,2.041900647948164
riyal,2.059611231101512
rizas,1.7624190064794816
roads,2.1593952483801298
roams,2.127429805615551
roans,2.3347732181425487
roars,2.432829373650108
roary,2.629373650107991
roate,2.872570194384449
robed,2.141252699784017
robes,2.177537796976242
roble,2.390928725701944
rocks,1.6587473002159827
roded,2.201295896328294
rodes,2.237580993520518
roguy,1.934341252699784
rohes,2.1844492440604752
roids,2.0107991360691146
roils,2.211231101511879
roily,2.4077753779697626
roins,2.1861771058315336
roist,2.414686825053996
rojak,1.7166306695464364
rojis,1.7123110151187906
roked,2.0742980561555076
roker,2.357235421166307
rokes,2.1105831533477324
rolag,2.0591792656587473
roles,2.38963282937365
rolfs,1.778401727861771
rolls,2.078617710583153
romal,2.1136069114470843
roman,2.0488120950323974
romeo,2.237149028077754
romps,1.6561555075593952
ronde,2.383585313174946
rondo,1.9019438444924406
roneo,2.413390928725702
rones,2.370626349892009
ronin,2.10755939524838
ronne,2.558963282937365
ronte,2.572354211663067
ronts,2.0479481641468684
roods,2.003023758099352
roofs,1.9032397408207344
roofy,2.0997840172786177
rooks,1.9183585313174947
rooky,2.114902807775378
rooms,1.9710583153347732
roons,2.178401727861771
roops,1.9762419006479481
roopy,2.1727861771058317
roosa,2.3481641468682506
roose,2.7226781857451403
roots,2.191792656587473
rooty,2.3883369330453563
roped,2.1762419006479483
roper,2.4591792656587472
ropes,2.2125269978401727
ropey,2.4090712742980562
roque,2.088120950323974
roral,2.4345572354211664
rores,2.5153347732181426
roric,2.1226781857451402
rorid,2.16414686825054
rorie,2.7248380129589633
rorts,2.192656587473002
rorty,2.3892008639308857
rosed,2.312742980561555
roses,2.3490280777537795
roset,2.5576673866090713
roshi,1.7969762419006479
rosin,2.085961123110151
rosit,2.242764578833693
rosti,2.0172786177105833
rosts,2.026349892008639
rotal,2.316198704103672
rotan,2.251403887688985
rotas,2.1995680345572355
rotch,1.9766738660907128
roted,2.360691144708423
rotes,2.396976241900648
rotis,2.08207343412527
rotls,2.085961123110151
roton,2.1226781857451402
rotos,2.070842332613391
rotte,2.5987041036717065
rouen,2.40475161987041
roues,2.352915766738661
roule,2.566306695464363
rouls,2.041900647948164
roums,1.8095032397408208
roups,1.8146868250539956
roupy,2.011231101511879
roust,2.245356371490281
routh,2.0159827213822896
routs,2.0302375809935205
roved,2.083369330453564
roven,2.1714902807775376
roves,2.1196544276457883
rowan,1.9736501079913606
rowed,2.082937365010799
rowel,2.23585313174946
rowen,2.1710583153347733
rowie,2.3287257019438443
rowme,2.1002159827213824
rownd,1.7468682505399569
rowth,1.7822894168466523
rowts,1.7965442764578834
royne,2.4064794816414685
royst,2.1105831533477324
rozet,2.24622030237581
rozit,1.931317494600432
ruana,2.311015118790497
rubai,1.7974082073434126
rubby,1.6056155507559395
rubel,2.1205183585313176
rubes,2.0038876889848813
rubin,1.7408207343412527
ruble,2.217278617710583
rubli,1.6838012958963282
rubus,1.5412526997840172
ruche,2.062634989200864
rucks,1.485097192224622
rudas,1.8665226781857451
rudds,1.5524838012958964
rudes,2.0639308855291576
rudie,2.2734341252699783
rudis,1.7490280777537797
rueda,2.0868250539956805
ruers,2.2103671706263497
ruffe,1.8634989200863932
ruffs,1.3390928725701945
rugae,2.3537796976241903
rugal,1.9460043196544277
ruggy,1.6876889848812096
ruing,1.8794816414686826
ruins,2.012526997840173
rukhs,1.393952483801296
ruled,2.179697624190065
rules,2.2159827213822894
rumal,1.9399568034557235
rumbo,1.468682505399568
rumen,2.0725701943844492
rumes,2.0207343412527
rumly,1.9062634989200864
rummy,1.673866090712743
rumpo,1.5252699784017278
rumps,1.4825053995680346
rumpy,1.679049676025918
runch,1.7766738660907127
runds,1.6855291576673865
runed,2.1606911447084234
runes,2.1969762419006478
rungs,1.6613390928725702
runic,1.8043196544276459
runny,2.057451403887689
runts,1.8742980561555076
runty,2.070842332613391
rupia,1.873866090712743
rurps,1.8034557235421167
rurus,1.8790496760259179
rusas,1.9779697624190065
ruses,2.175377969762419
rushy,1.8289416846652269
rusks,1.5792656587473002
rusma,1.7818574514038876
russe,2.383585313174946
rusts,1.8526997840172785
ruths,1.6803455723542116
rutin,1.9602591792656587
rutty,2.09719222462203
ryals,2.0280777537796975
rybat,1.8570194384449243
ryked,1.742548596112311
rykes,1.7788336933045357
rymme,1.8436285097192224
rynds,1.5274298056155509
ryots,1.8600431965442765
ryper,2.127429805615551
saags,2.38963282937365
sabal,2.3511879049676025
sabed,2.3956803455723543
saber,2.6786177105831532
sabes,2.4319654427645787
sabha,2.038876889848812
sabin,2.1688984881209503
sabir,2.3637149028077755
sable,2.645356371490281
sabot,2.3144708423326135
sabra,2.3438444924406046
sabre,2.7183585313174947
sacks,1.9131749460043197
sacra,2.4211663066954645
saddo,2.023326133909287
sades,2.4920086393088554
sadhe,2.4734341252699785
sadhu,1.8492440604751619
sadis,2.1771058315334773
sados,2.1658747300215984
sadza,1.9434125269978402
safed,2.3421166306695462
safes,2.378401727861771
sagas,2.257451403887689
sager,2.701511879049676
sages,2.4548596112311016
saggy,2.115766738660907
sagos,2.1287257019438446
sagum,1.8591792656587474
saheb,2.265658747300216
sahib,1.950755939524838
saice,2.8950323974082073
saick,2.257451403887689
saics,2.370626349892009
saids,2.2652267818574514
saiga,2.390928725701944
sails,2.465658747300216
saims,2.2332613390928726
saine,2.9650107991360692
sains,2.4406047516198703
sairs,2.5386609071274298
saist,2.6691144708423327
saith,2.4397408207343414
sajou,1.8557235421166307
sakai,2.1585313174946004
saker,2.6116630669546437
sakes,2.365010799136069
sakia,2.2
sakis,2.050107991360691
sakti,2.0332613390928724
salal,2.563282937365011
salat,2.655291576673866
salep,2.5438444924406047
sales,2.644060475161987
salet,2.8526997840172785
salic,2.251403887688985
salix,2.0539956803455723
salle,2.857451403887689
salmi,2.091576673866091
salol,2.4345572354211664
salop,2.2177105831533477
salpa,2.255723542116631
salps,2.1058315334773217
salse,2.852267818574514
salto,2.3641468682505398
salts,2.3213822894168468
salue,2.7058315334773217
salut,2.3900647948164147
saman,2.303239740820734
samas,2.251403887688985
samba,2.0038876889848813
sambo,1.8967602591792656
samek,2.3356371490280776
samel,2.5654427645788336
samen,2.500647948164147
sames,2.4488120950323973
samey,2.645356371490281
samfu,1.7377969762419005
sammy,2.1019438444924408
sampi,1.9015118790496761
samps,1.9105831533477322
sands,2.1136069114470843
saned,2.5887688984881208
sanes,2.6250539956803456
sanga,2.2393088552915765
sangh,2.075161987041037
sango,2.1321814254859612
sangs,2.089416846652268
sanko,2.0717062634989203
sansa,2.4587473002159825
santo,2.3451403887688986
sants,2.302375809935205
saola,2.6077753779697623
sapan,2.3213822894168468
sapid,2.115766738660907
sapor,2.3874730021598274
saran,2.624190064794816
sards,2.258315334773218
sared,2.733477321814255
saree,3.2941684665226783
sarge,2.7585313174946005
sargo,2.276889848812095
sarin,2.506695464362851
saris,2.4548596112311016
sarks,2.1736501079913606
sarky,2.370194384449244
sarod,2.407343412526998
saros,2.4436285097192223
sarus,2.3071274298056155
saser,2.8501079913606913
sasin,2.340388768898488
sasse,2.8116630669546434
satai,2.4449244060475164
satay,2.6505399568034558
sated,2.6151187904967603
satem,2.5183585313174945
sates,2.6514038876889847
satis,2.336501079913607
sauba,2.1624190064794817
sauch,2.1870410367170625
saugh,2.057451403887689
sauls,2.2963282937365013
sault,2.5049676025917926
saunt,2.479913606911447
saury,2.5658747300215983
sauts,2.2846652267818572
saved,2.3377969762419006
saver,2.6207343412527
saves,2.3740820734341255
savey,2.5706263498920086
savin,2.1110151187904966
sawah,2.161987041036717
sawed,2.337365010799136
sawer,2.6203023758099353
saxes,2.2937365010799136
sayed,2.4362850971922247
sayer,2.7192224622030237
sayid,2.1213822894168466
sayne,2.6609071274298057
sayon,2.198272138228942
sayst,2.365010799136069
sazes,2.2920086393088552
scabs,1.9032397408207344
scads,1.986609071274298
scaff,1.7006479481641468
scags,1.9624190064794815
scail,2.299784017278618
scala,2.3369330453563717
scall,2.303671706263499
scams,1.9546436285097193
scand,2.1257019438444926
scans,2.161987041036717
scapa,2.109719222462203
scape,2.4842332613390927
scapi,1.950755939524838
scarp,2.159827213822894
scars,2.2600431965442764
scart,2.4686825053995682
scath,2.161123110151188
scats,2.175377969762419
scatt,2.3840172786177107
scaud,1.9991360691144708
scaup,1.9352051835853132
scaur,2.28207343412527
scaws,1.8725701943844493
sceat,2.460475161987041
scena,2.2630669546436284
scend,2.076889848812095
schav,1.580561555075594
schmo,1.5110151187904968
schul,1.665658747300216
schwa,1.5360691144708423
sclim,1.7688984881209504
scody,2.026781857451404
scogs,1.8060475161987042
scoog,1.8825053995680345
scoot,2.2241900647948163
scopa,1.9533477321814254
scops,1.8034557235421167
scots,2.0190064794816416
scoug,1.7460043196544277
scoup,1.7788336933045357
scowp,1.6159827213822895
scows,1.7161987041036717
scrab,1.9719222462203023
scrae,2.6695464362850974
scrag,2.0120950323974083
scran,2.1969762419006478
scrat,2.3537796976241903
scraw,1.945572354211663
scray,2.341684665226782
scrim,1.8946004319654428
scrip,1.9274298056155508
scrob,1.843196544276458
scrod,1.9801295896328295
scrog,1.8833693304535637
scrow,1.8168466522678186
scudi,1.6596112311015119
scudo,1.7114470842332614
scuds,1.668682505399568
scuff,1.3827213822894169
scuft,1.7775377969762418
scugs,1.6444924406047516
sculk,1.755939524838013
scull,1.985745140388769
sculp,1.7688984881209504
sculs,1.8691144708423326
scums,1.6367170626349892
scups,1.6419006479481641
scurf,1.755939524838013
scurs,1.9421166306695465
scuse,2.3883369330453563
scuta,2.007343412526998
scute,2.3818574514038877
scuts,1.857451403887689
scuzz,1.202159827213823
scyes,2.0453563714902807
sdayn,1.950755939524838
sdein,2.135205183585313
seals,2.624190064794816
seame,2.916198704103672
seams,2.391792656587473
seamy,2.5883369330453565
seans,2.5991360691144707
seare,3.221598272138229
sears,2.69719222462203
sease,3.14341252699784
seats,2.6125269978401726
seaze,2.7611231101511877
sebum,1.84622030237581
secco,2.155939524838013
sechs,1.9762419006479481
sects,2.1965442764578835
seder,2.748596112311015
sedes,2.5019438444924407
sedge,2.4907127429805613
sedgy,2.1628509719222464
sedum,1.9062634989200864
seeds,2.3749460043196544
seeks,2.290280777537797
seeld,2.5390928725701944
seels,2.575377969762419
seely,2.7719222462203024
seems,2.3429805615550756
seeps,2.3481641468682506
seepy,2.544708423326134
seers,2.6483801295896328
sefer,2.634989200863931
segar,2.514038876889849
segni,2.1196544276457883
segno,2.1714902807775376
segol,2.255291576673866
segos,2.13866090712743
sehri,2.2017278617710585
seifs,2.175377969762419
seils,2.475593952483801
seine,2.9749460043196545
seirs,2.548596112311015
seise,2.994816414686825
seism,2.337365010799136
seity,2.660475161987041
seiza,2.238012958963283
sekos,2.0488120950323974
sekts,2.052267818574514
selah,2.4423326133909287
seles,2.6539956803455724
selfs,2.0427645788336934
sella,2.4928725701943844
selle,2.8673866090712745
sells,2.3429805615550756
selva,2.1771058315334773
semee,2.9831533477321814
semes,2.4587473002159825
semie,2.6682505399568033
semis,2.143844492440605
senas,2.4375809935205184
sends,2.1235421166306696
senes,2.634989200863931
sengi,2.090280777537797
senna,2.4488120950323973
senor,2.5555075593952483
sensa,2.4686825053995682
sensi,2.309719222462203
sente,2.8367170626349894
senti,2.303239740820734
sents,2.3123110151187904
senvy,2.2047516198704105
senza,2.086393088552916
sepad,2.243196544276458
sepal,2.396112311015119
sepic,2.084233261339093
sepoy,2.347300215982721
septa,2.3041036717062635
septs,2.1542116630669548
serac,2.504535637149028
serai,2.5732181425485963
seral,2.6989200863930884
sered,2.74341252699784
serer,3.026349892008639
seres,2.7796976241900646
serfs,2.1684665226781856
serge,2.7684665226781857
seric,2.3870410367170627
serin,2.516630669546436
serks,2.183585313174946
seron,2.5053995680345573
serow,2.2539956803455725
serra,2.691576673866091
serre,3.0660907127429806
serrs,2.5416846652267817
serry,2.7382289416846652
servo,2.195680345572354
sesey,2.8099352051835855
sessa,2.447084233261339
setae,2.9883369330453564
setal,2.580561555075594
seton,2.3870410367170627
setts,2.33866090712743
sewan,2.238012958963283
